"","REPLICATEID","X","SITE","SITEVISITID","fdis","fmpd","fnnd","feve","fric","fdiv","fori","fspe","fide_PC1","fide_PC2","fide_PC3","fide_PC4","nb_sp","nb_fe","fred","fored","fvuln","TotFish","DIVER","LATITUDE","LONGITUDE","DEPTH","Revised_DEPTH_BIN","OBS_YEAR","SlopeMEAN_400m","Slope_cat","HARD_CORAL","SlopeMEAN_400m_c","DEPTH_c","HARD_CORAL_c","SECTOR","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","NA","Cor","H","MI","Om","Par","Pisc","Pk","SI","TotFish1"
"422","1845966844",443,"JAR-01813","12220",0.627536909,0.5873286,0.812587969,0.523745,0.247730952,0.837110694,0.299161536,0.503695776,0.019768641,0.052490842,-0.027783636,0.036371725,50,40,1.25,0.165,0.825,123.6130633,"CC",-0.381891,-159.988,11.7,"Mid","2018",29.87621017,"High",0.5,0.825487868923485,0.103990492447156,-0.957332627622248,"SOUTH",18.028293055,46.054338763,44.479503927,15.050927567,0,0.072604467,44.479503927,14.82291714,0,0,18.028293055,46.054338763,0.15540596,123.6130633
"423","1845966846",437,"JAR-01807","12219",0.784856836,0.778185909,0.968359924,0.49789,0.385497982,0.901750885,0.446177742,0.677297794,-0.223690868,-0.100498222,-0.020475476,-0.007307806,52,45,1.155555556,0.116666667,0.866666667,366.4476981,"LMG",-0.381499,-160.0074,7.45,"Shallow","2018",29.85594328,"High",0.5,0.823875722379654,-0.57032285701487,-0.957332627622248,"SOUTH",214.196727102,18.706239841,103.088190573,30.456540617,0,1.014148888,103.088190573,27.204695404,0.069941537,0.008666469,214.196727102,18.706239841,2.159088319,366.4476981
"424","1845966848",481,"JAR-01853","12222",0.64390471,0.710291858,1.582302606,0.464083,0.176417339,0.947734079,0.400437476,0.622562385,-0.134249453,0.010742483,0.116857396,0.156072333,31,26,1.192307692,0.130272953,0.807692308,128.2487014,"CC",-0.375627,-159.9832,3.95,"Shallow","2018",0.787712071,"Low",3,-1.4883807944742,-1.12563973304242,-0.755404779864569,"EAST",78.010161935,8.087929674,30.387561047,11.763048731,0,0,30.387561047,11.763048731,0,0,78.010161935,8.087929674,0,128.2487014
"425","1845966850",452,"JAR-01817","12225",0.647183517,0.620020499,0.680726828,0.541455,0.400771399,0.863661495,0.344664491,0.506460383,-0.004748413,0.011996299,-0.016623485,0.003260611,51,46,1.108695652,0.089514066,0.913043478,105.2937803,"KSM",-0.36472,-160.0059,17.1,"Mid","2018",34.04592693,"High",1,1.15717144066966,0.960765101175377,-0.916947058070712,"WEST",35.488284206,17.040146061,38.255383703,14.509966349,0,0.485959591,38.255383703,9.818853369,1.764777595,0,35.488284206,17.040146061,2.440375794,105.2937803
"426","1845966852",427,"JAR-01801","12224",0.690816191,0.90036941,1.308412958,0.586884,0.482348713,0.964496018,0.514394368,0.8084476,-0.331738399,-0.165276944,0.019235293,-0.104249461,49,43,1.139534884,0.111058377,0.906976744,144.9645686,"TCW",-0.374053,-160.0129,21.6,"Deep","2018",38.5916745,"High",2.5,1.5187666945099,1.67474394178223,-0.795790349416105,"WEST",117.028566882,13.112697763,7.199744086,7.623559882,0,0.460426452,7.199744086,4.265269073,1.265598287,0,117.028566882,13.112697763,1.63226607,144.9645686
"427","1845966853",438,"JAR-01807","12219",0.61830286,0.577156956,0.497042799,0.399261,0.228025206,0.848908295,0.303477546,0.494864875,0.015740979,0.000342063,0.039885404,0.067320697,43,37,1.162162162,0.120678818,0.864864865,132.655537,"RMW",-0.381499,-160.0074,7.45,"Shallow","2018",29.85594328,"High",0.5,0.823875722379654,-0.57032285701487,-0.957332627622248,"SOUTH",5.173145732,22.520981855,58.699115933,46.262293509,0,0.77008639,58.699115933,43.033831461,0,0.017999864,5.173145732,22.520981855,2.440375794,132.655537
"428","1845966855",434,"JAR-01805","12218",0.731051208,0.848044167,0.898854759,0.332238,0.463562946,0.946658176,0.426375297,0.758448041,-0.321965927,-0.031600761,-0.018248429,-0.037978931,47,43,1.093023256,0.079168728,0.930232558,229.8868406,"AEG",-0.381006,-160.0137,20.65,"Deep","2018",27.77733304,"High",1.5,0.658530949975647,1.52401507543189,-0.876561488519176,"SOUTH",155.041295288,42.978268211,21.413400277,10.45387687,0,0.034623501,21.413400277,6.283906921,0,0,155.041295288,42.978268211,4.135346448,229.8868406
"429","1845966859",466,"JAR-01835","12221",0.367791611,0.487473384,0.658724651,0.495252,0.126386407,0.761614251,0.246201697,0.407854064,0.085599442,0.025061695,-0.119102721,0.062671814,28,25,1.12,0.094285714,0.88,107.5512066,"LMG",-0.379055,-159.978458,7.85,"Shallow","2018",1.810015434,"Low",0,-1.40706082710836,-0.50685807118315,-0.997718197173784,"EAST",4.732390621,9.739743353,80.774028517,12.305044088,0,0,80.774028517,12.305044088,0,0,4.732390621,9.739743353,0,107.5512066
"430","1845966860",486,"JAR-01855","12223",0.642895942,0.614160734,1.235882684,0.485163,0.174208771,0.847258345,0.370947666,0.536066977,-0.069528463,-0.001351822,0.032921386,0.144165101,37,28,1.321428571,0.182432432,0.75,255.4911101,"LMG",-0.38133,-159.9996,4.7,"Shallow","2018",28.85320263,"High",0,0.744111887215205,-1.00664325960795,-0.997718197173784,"SOUTH",111.147922094,2.161098922,128.923394106,12.288344962,0.970350004,0,128.923394106,9.674233217,0,0,111.147922094,2.161098922,2.614111745,254.520760096
"431","1845966862",465,"JAR-01835","12221",0.663984676,0.698662348,1.584733888,0.451006,0.172707499,0.902712682,0.375109897,0.585802044,-0.085336235,0.02917395,0.099167507,0.148920152,28,25,1.12,0.098571429,0.92,107.6174799,"RMW",-0.379055,-159.978458,7.85,"Shallow","2018",1.810015434,"Low",0,-1.40706082710836,-0.50685807118315,-0.997718197173784,"EAST",55.556614649,8.360656261,41.573363979,2.126845049,0,0,41.573363979,2.126845049,0,0,55.556614649,8.360656261,0,107.6174799
"432","1845966863",485,"JAR-01855","12223",0.322495389,0.427435242,0.392137143,0.513756,0.117068568,0.720057064,0.317791944,0.405145805,0.094426126,0.070033514,-0.135021945,0.074355768,34,28,1.214285714,0.144957983,0.821428571,147.9304235,"RMW",-0.38133,-159.9996,4.7,"Shallow","2018",28.85320263,"High",0,0.744111887215205,-1.00664325960795,-0.997718197173784,"SOUTH",0.549956971,1.514937233,137.512134773,8.353394503,0,1.084287295,137.512134773,4.768671296,0,0,0.549956971,1.514937233,2.500435912,147.9304235
"433","1845966865",444,"JAR-01813","12220",0.674786734,0.627168368,0.529408795,0.316575,0.233533195,0.80986635,0.283044685,0.527536745,-0.048913856,0.038278594,-0.045066875,0.003440975,39,35,1.114285714,0.093772894,0.914285714,80.4046476,"AEG",-0.381891,-159.988,11.7,"Mid","2018",29.87621017,"High",0.5,0.825487868923485,0.103990492447156,-0.957332627622248,"SOUTH",29.770577385,6.8386738,34.663803772,9.131592645,0,0,34.663803772,7.068318436,0,0,29.770577385,6.8386738,2.063274209,80.4046476
"434","1845966868",461,"JAR-01827","12226",0.59121931,0.574159131,0.464456075,0.521333,0.443376537,0.835368268,0.315758222,0.485542995,0.071964154,-0.007135447,0.00759639,-6.99e-05,60,48,1.25,0.166666667,0.833333333,78.174479,"TCW",-0.366942,-160.007139,8.9,"Shallow","2018",35.62811677,"High",1,1.28302804137357,-0.340263008374885,-0.916947058070712,"WEST",19.496803612,15.516917722,22.410528231,20.750229431,0,0.051499679,22.410528231,15.818454482,0,0.00651456,19.496803612,15.516917722,4.87376071,78.174479
"435","1845966871",482,"JAR-01853","12222",0.684867433,0.624857468,1.119658497,0.434081,0.139866177,0.797835689,0.252221571,0.537406728,-0.065560176,0.069125871,-0.046984386,-0.012209564,26,24,1.083333333,0.070512821,0.916666667,26.10240483,"AEG",-0.375627,-159.9832,3.95,"Shallow","2018",0.787712071,"Low",3,-1.4883807944742,-1.12563973304242,-0.755404779864569,"EAST",8.857569913,3.151881108,9.573947558,4.519006248,0,0,9.573947558,4.483500189,0,0,8.857569913,3.151881108,0.035506059,26.10240483
"436","1845966879",431,"JAR-01803","12236",0.679001122,0.856836512,0.904529534,0.43067,0.548676323,0.930964549,0.369580811,0.741035101,-0.320478836,-0.075370432,-0.030240252,-0.077312094,41,35,1.171428571,0.12543554,0.857142857,323.0835216,"CC",-0.36261,-159.9926,25.3,"Deep","2018",21.2866833,"Mid",0,0.142226842855293,2.26179321072564,-0.997718197173784,"NORTH",256.910632889,27.0762765,16.115178103,22.981434106,0,0,16.115178103,22.376335283,0,0,256.910632889,27.0762765,0.605098823,323.0835216
"437","1845966881",442,"JAR-01810","12237",0.609408199,0.598882986,0.761954937,0.37574,0.243115846,0.881525689,0.265594295,0.534030255,0.054008066,0.089059713,0.074859051,0.07830635,44,39,1.128205128,0.101981352,0.897435897,121.0367902,"KSM",-0.362158,-159.9974,11,"Mid","2018",18.05616454,"Mid",1,-0.114747446427085,-0.0070728827583544,-0.916947058070712,"NORTH",17.403013617,56.312821725,31.981303943,15.339650895,0,0,31.981303943,14.618250209,0,0,17.403013617,56.312821725,0.721400686,121.0367902
"438","1845966883",441,"JAR-01810","12237",0.621659621,0.588490709,0.74617946,0.500058,0.308133413,0.854006102,0.310857921,0.497850964,0.023408005,0.028579797,-0.021296695,0.040937261,52,42,1.238095238,0.16025641,0.833333333,101.302866,"CC",-0.362158,-159.9974,11,"Mid","2018",18.05616454,"Mid",1,-0.114747446427085,-0.0070728827583544,-0.916947058070712,"NORTH",12.586472628,27.345276645,44.48180095,16.889315811,0,0.028810422,44.48180095,12.179223076,3.582341947,0,12.586472628,27.345276645,1.098940366,101.302866
"439","1845966885",432,"JAR-01803","12236",0.826038665,0.834820798,0.899652628,0.368955,0.63924917,0.934726329,0.387277183,0.730331275,-0.239955593,-0.008068293,-0.00796044,-0.052634657,51,44,1.159090909,0.121657754,0.886363636,414.1151846,"LMG",-0.36261,-159.9926,25.3,"Deep","2018",21.2866833,"Mid",0,0.142226842855293,2.26179321072564,-0.997718197173784,"NORTH",236.085115613,117.241531095,39.18131614,21.607221727,0,0,39.18131614,19.502796179,0.041046514,0.011859716,236.085115613,117.241531095,2.051519318,414.1151846
"440","1845966887",496,"JAR-01866","12238",0.681832548,0.684905535,1.411462674,0.264339,0.193525324,0.89427401,0.369397188,0.58308674,-0.091587377,0.054504234,0.061544905,0.134136519,31,26,1.192307692,0.130272953,0.807692308,86.21554582,"CC",-0.365859,-159.984471,5.25,"Shallow","2018",13.38243135,"Mid",1,-0.486523422368395,-0.91937917908933,-0.916947058070712,"EAST",39.724973778,7.713809106,33.108913319,5.667849618,0,0,33.108913319,4.768025273,0,0,39.724973778,7.713809106,0.899824345,86.21554582
"441","1845966889",495,"JAR-01866","12238",0.381582163,0.408893485,0.482669172,0.471587,0.073067697,0.749412815,0.240449248,0.400462262,0.090889092,0.00748445,-0.116721531,0.032210129,31,28,1.107142857,0.08640553,0.892857143,34.08682364,"LMG",-0.365859,-159.984471,5.25,"Shallow","2018",13.38243135,"Mid",1,-0.486523422368395,-0.91937917908933,-0.916947058070712,"EAST",2.131612678,1.086853612,19.825606379,11.042750974,0,0,19.825606379,10.459195472,0,0,2.131612678,1.086853612,0.583555502,34.08682364
"442","1845966891",422,"JAR-01793","12242",0.467216766,0.51621899,0.568632388,0.428344,0.259967545,0.810571046,0.300608166,0.421063315,0.061971303,-0.027583962,-0.083356989,0.033810375,40,34,1.176470588,0.127941176,0.852941176,70.35634817,"RMW",-0.362887,-160.0046,19.7,"Mid","2018",30.21545734,"High",0,0.852473565920894,1.37328620908156,-0.997718197173784,"WEST",21.488213512,4.966527764,35.627771114,8.27383578,0,0,35.627771114,4.922594602,0,0,21.488213512,4.966527764,3.351241178,70.35634817
"443","1845966893",455,"JAR-01821","12239",0.473960663,0.508718675,0.613947408,0.644475,0.170856131,0.787000379,0.303575221,0.439920852,0.092675603,0.021501999,-0.06532526,0.05435484,36,30,1.2,0.138888889,0.833333333,62.29138115,"CC",-0.370161,-159.9782,7.45,"Shallow","2018",7.171088448,"Low",1.5,-0.980609835824355,-0.57032285701487,-0.876561488519176,"EAST",8.045332151,11.524782947,32.229400388,10.491865663,0,0.035892018,32.229400388,9.734572959,0,0,8.045332151,11.524782947,0.721400686,62.29138115
"444","1845966895",480,"JAR-01852","12240",0.507616663,0.52223634,0.559448235,0.537414,0.137098745,0.787623348,0.316981102,0.464432609,0.065095902,0.018050276,-0.10381984,0.013550331,27,25,1.08,0.068148148,0.92,21.63918338,"LMG",-0.371017,-159.9836,5.6,"Shallow","2018",0.751411533,"Low",1,-1.4912683508223,-0.863847491486575,-0.916947058070712,"EAST",2.27503038,4.928850053,9.200478618,5.234824326,0,0.057620845,9.200478618,4.047693937,1.129509544,0,2.27503038,4.928850053,0,21.63918338
"445","1845966897",456,"JAR-01821","12239",0.651599815,0.612379936,1.052968426,0.48162,0.194536536,0.843906951,0.315215017,0.527553917,0.032852525,0.062364072,0.034361033,0.052046254,29,23,1.260869565,0.152923538,0.739130435,77.72086481,"KSM",-0.370161,-159.9782,7.45,"Shallow","2018",7.171088448,"Low",1.5,-0.980609835824355,-0.57032285701487,-0.876561488519176,"EAST",23.896068537,21.734710248,27.321300065,4.768785962,0,0,27.321300065,4.12905609,0,0,23.896068537,21.734710248,0.639729872,77.72086481
"446","1845966899",479,"JAR-01852","12240",0.451709573,0.76636608,1.221571372,0.367829,0.181054255,0.985106871,0.431534625,0.673666842,-0.20595985,-0.024985618,0.180281171,0.19614221,32,27,1.185185185,0.127314815,0.814814815,83.99156639,"CC",-0.371017,-159.9836,5.6,"Shallow","2018",0.751411533,"Low",1,-1.4912683508223,-0.863847491486575,-0.916947058070712,"EAST",65.389821237,2.723865141,3.198377923,12.679502089,0,0.015607661,3.198377923,12.663894428,0,0,65.389821237,2.723865141,0,83.99156639
"447","1845966902",467,"JAR-01841","12243",0.45223006,0.491824501,0.603205777,0.242577,0.202629404,0.759410671,0.2726164,0.431971213,0.114220659,0.007759429,-0.056618486,0.024785533,33,31,1.064516129,0.056695992,0.935483871,44.10198203,"RMW",-0.364596,-159.9851,10.45,"Mid","2018",19.34583745,"Mid",1,-0.0121593470922317,-0.0943369632769696,-0.916947058070712,"EAST",8.568954503,2.734236463,26.045092942,6.753698122,0,0.031215322,26.045092942,5.460231262,0,0.012779131,8.568954503,2.734236463,1.249472407,44.10198203
"448","1845966904",457,"JAR-01823","12241",0.730332961,0.683663962,0.549271418,0.612363,0.373632127,0.876888305,0.313187285,0.587714043,-0.115177062,0.032588197,0.020932958,0.074040653,49,42,1.166666667,0.119047619,0.833333333,293.5535031,"CC",-0.377816,-159.973,8.8,"Shallow","2018",6.926500845,"Low",0.5,-1.00006575919692,-0.356129204832815,-0.957332627622248,"EAST",135.595970381,39.703107642,78.440165563,39.814259532,0,0.107485912,78.440165563,37.013192083,1.972180851,0,135.595970381,39.703107642,0.721400686,293.5535031
"449","1845966906",458,"JAR-01823","12241",0.708067476,0.86576688,0.959765645,0.52976,0.365085616,0.951946504,0.398010449,0.768927047,-0.333532167,-0.047420797,0.003514228,-0.042220792,39,35,1.114285714,0.090842491,0.885714286,371.4993524,"KSM",-0.377816,-159.973,8.8,"Shallow","2018",6.926500845,"Low",0.5,-1.00006575919692,-0.356129204832815,-0.957332627622248,"EAST",273.641787425,39.321222021,43.983922459,14.552420534,0,0.120144612,43.983922459,11.422307509,0.129479408,0,273.641787425,39.321222021,2.880489005,371.4993524
"450","1845966908",463,"JAR-01830","12244",0.694391974,0.65338797,0.662564156,0.602092,0.283226471,0.845891617,0.320078078,0.554707149,-0.01391227,0.101896439,-0.004839239,0.021517883,38,30,1.266666667,0.161403509,0.766666667,71.97682885,"RMW",-0.367498,-159.98,9.5,"Shallow","2018",12.22474286,"Low",0,-0.578612711745604,-0.245065829627305,-0.997718197173784,"EAST",17.911909096,26.127891362,21.217711366,6.719317023,0,0.469752612,21.217711366,5.398629033,0,0,17.911909096,26.127891362,0.850935378,71.97682885
"451","1845966909",439,"JAR-01809","12245",0.6668183,0.667838551,1.029139943,0.546048,0.167946819,0.900055172,0.366551952,0.571410427,-0.069684772,0.012939536,0.094706566,0.137838513,26,24,1.083333333,0.070512821,0.916666667,37.62417175,"RMW",-0.373745,-159.978199,9.7,"Shallow","2018",0.756998123,"Low",0.5,-1.49082396089567,-0.213333436711445,-0.957332627622248,"EAST",19.840184253,4.250172057,11.715396096,1.78786159,0.030557749,0.031215322,11.715396096,1.756646268,0,0,19.840184253,4.250172057,0,37.593614001
"452","1845966910",494,"JAR-01865","12246",0.477709434,0.480840121,0.660001563,0.532076,0.095541888,0.764803412,0.265966419,0.443987077,0.121854237,0.019036676,-0.029814424,0.022320097,29,26,1.115384615,0.091511936,0.884615385,37.9596755,"RMW",-0.379979,-159.9813,5.9,"Shallow","2018",6.367752435,"Low",0,-1.04451186405329,-0.816248902112785,-0.997718197173784,"EAST",5.082867159,8.660876209,18.029632199,6.186299928,0,0,18.029632199,6.12361284,0,0,5.082867159,8.660876209,0.062687088,37.9596755
"453","1845966913",421,"JAR-01793","12242",0.643038597,0.912668177,1.357085686,0.388071,0.26330227,0.953365521,0.505679933,0.823133604,-0.373391794,-0.154712608,0.013226917,-0.085902743,35,31,1.129032258,0.103225806,0.903225806,138.4624575,"AEG",-0.362887,-160.0046,19.7,"Mid","2018",30.21545734,"High",0,0.852473565920894,1.37328620908156,-0.997718197173784,"WEST",112.309271316,4.829524159,16.167519417,5.156142558,0,0,16.167519417,5.156142558,0,0,112.309271316,4.829524159,0,138.4624575
"454","1845966914",464,"JAR-01830","12244",0.691460376,0.669310772,0.980772327,0.495428,0.269286178,0.876168195,0.365880979,0.564556792,-0.079885701,0.011945012,0.071549019,0.088485258,38,33,1.151515152,0.115629984,0.878787879,67.23414251,"AEG",-0.367498,-159.98,9.5,"Shallow","2018",12.22474286,"Low",0,-0.578612711745604,-0.245065829627305,-0.997718197173784,"EAST",32.234971068,11.212431769,10.437177032,13.349562645,0,0,10.437177032,13.349562645,0,0,32.234971068,11.212431769,0,67.23414251
"455","1845966918",493,"JAR-01865","12246",0.403644278,0.504304824,0.671844949,0.236849,0.157781685,0.619299785,0.230316961,0.427218736,0.128936014,0.03897885,-0.063169767,0.027309013,25,22,1.136363636,0.103636364,0.863636364,28.48419463,"AEG",-0.379979,-159.9813,5.9,"Shallow","2018",6.367752435,"Low",0,-1.04451186405329,-0.816248902112785,-0.997718197173784,"EAST",1.79870937,4.420573974,15.526356013,6.738555269,0,0.015607661,15.526356013,6.722947608,0,0,1.79870937,4.420573974,0,28.48419463
"456","1845966924",468,"JAR-01841","12243",0.567221097,0.545854353,0.791477109,0.273254,0.147646103,0.855371477,0.248249057,0.472483211,0.084880128,-0.009082143,0.018151786,0.03231729,36,31,1.161290323,0.116487455,0.838709677,44.89532395,"TCW",-0.364596,-159.9851,10.45,"Mid","2018",19.34583745,"Mid",1,-0.0121593470922317,-0.0943369632769696,-0.916947058070712,"EAST",13.928096445,12.730183561,10.163722677,8.07332127,0,0.031215322,10.163722677,7.608001634,0,0.005535279,13.928096445,12.730183561,0.428569035,44.89532395
"457","1845966925",440,"JAR-01809","12245",0.518726664,0.53784776,0.84992774,0.674453,0.077544084,0.863268559,0.235698689,0.513314807,0.135475543,0.089562371,0.099646512,0.029980654,22,19,1.157894737,0.122009569,0.894736842,27.52687479,"TCW",-0.373745,-159.978199,9.7,"Shallow","2018",0.756998123,"Low",0.5,-1.49082396089567,-0.213333436711445,-0.957332627622248,"EAST",5.082274406,14.363182836,5.999488603,2.081928945,0,0.031215322,5.999488603,2.050713623,0,0,5.082274406,14.363182836,0,27.52687479
"458","1845966930",453,"JAR-01820","12278",0.528767933,0.544101085,0.73053426,0.564938,0.179441009,0.730024084,0.253629563,0.467921088,0.05727538,0.062705473,-0.057311619,0.022077656,34,28,1.214285714,0.151260504,0.857142857,57.48974301,"RMW",-0.379896,-159.9772,8.05,"Shallow","2018",5.306102673,"Low",0,-1.12896167330211,-0.47512567826729,-0.997718197173784,"EAST",9.49966622,9.035694759,31.841919236,7.112462798,0,0,31.841919236,5.080888572,0,0,9.49966622,9.035694759,2.031574226,57.48974301
"459","1845966931",447,"JAR-01815","12279",0.810749938,0.775882467,0.854111272,0.313277,0.371511436,0.903647634,0.394642769,0.692723973,-0.219931891,-0.053487748,-0.031918825,-0.045825561,49,42,1.166666667,0.12585034,0.880952381,221.0658793,"RMW",-0.372014,-159.974928,10.65,"Mid","2018",11.8366617,"Low",0.5,-0.609482948906796,-0.0626045703611094,-0.957332627622248,"EAST",122.443372881,28.982958706,43.952116179,25.687431514,0,0.101414889,43.952116179,25.193503002,0,0.024453817,122.443372881,28.982958706,0.368059806,221.0658793
